# Pathway	ERR6910909_Abundance	ERR6910910_Abundance	ERR6910911_Abundance	ERR6910912_Abundance	ERR6910913_Abundance	ERR6910918_Abundance	ERR6910919_Abundance	ERR6910920_Abundance	ERR6910921_Abundance	ERR6910922_Abundance	ERR6910923_Abundance	ERR6910924_Abundance	ERR6910925_Abundance	ERR6910926_Abundance	ERR6910927_Abundance	ERR6910928_Abundance	ERR6910929_Abundance	ERR6910930_Abundance	ERR6910931_Abundance	ERR6910932_Abundance	ERR6910933_Abundance	ERR6910934_Abundance	ERR6910936_Abundance	ERR6910937_Abundance	ERR6910938_Abundance	ERR6910939_Abundance	ERR6910940_Abundance	ERR6910941_Abundance	ERR6910942_Abundance	ERR6910943_Abundance	ERR6910945_Abundance	ERR6910948_Abundance	ERR6910950_Abundance	ERR6910952_Abundance	ERR6910953_Abundance	ERR6910955_Abundance	ERR6910956_Abundance	ERR6910957_Abundance	ERR6910958_Abundance	ERR6910959_Abundance	ERR6910960_Abundance	ERR6910961_Abundance	ERR6910962_Abundance	ERR6910963_Abundance	ERR6910964_Abundance	ERR6910965_Abundance	ERR6910966_Abundance	ERR6910967_Abundance	ERR6910968_Abundance	ERR6910969_Abundance	ERR6910970_Abundance	ERR6910971_Abundance	ERR6910972_Abundance	ERR6910973_Abundance	ERR6910974_Abundance	ERR6910975_Abundance	ERR6910976_Abundance	ERR6910977_Abundance	ERR6910978_Abundance	ERR6910979_Abundance	ERR6910980_Abundance	ERR6910981_Abundance	ERR6910982_Abundance	ERR6910983_Abundance	ERR6910984_Abundance	ERR6910985_Abundance	ERR6910986_Abundance	ERR6910987_Abundance	ERR6910988_Abundance	ERR6910989_Abundance	ERR6910990_Abundance	ERR6910991_Abundance	ERR6910992_Abundance	ERR6910993_Abundance	ERR6910994_Abundance	ERR6910995_Abundance	ERR6910996_Abundance	ERR6910997_Abundance	ERR6910998_Abundance	ERR6910999_Abundance	ERR6911000_Abundance	ERR6911001_Abundance	ERR6911002_Abundance	ERR6911003_Abundance	ERR6911004_Abundance	ERR6911005_Abundance	ERR6911008_Abundance	ERR6911009_Abundance	ERR6911010_Abundance	ERR6911011_Abundance	ERR6911012_Abundance	ERR6911013_Abundance	ERR6911014_Abundance	ERR6911015_Abundance	ERR6911016_Abundance
GALACTITOLCAT-PWY: galactitol degradation	157.1650560994	73.8622969438	24.3070361017	1245.7420626692	5.5015663257	481.5966711906	0	675.2303104945	0	61.7847342748	316.6473275336	54.1425777099	0	202.6439462868	25.4459410851	8.8532106172	76.0609513997	10.9777015903	0	519.5609879388	39.3272370871	38.7545635375	0	162.4891305037	20.9162094015	0	0	0	4.4366629172	49.4787814688	320.7766686315	111.9112618358	10.7654382184	0	63.9765115340	14.3373585481	301.8140922052	9.1079638401	80.1915176311	236.8029306290	18.6223557579	658.9945027221	46.4258598450	0	3.8582796112	472.7876694548	86.6238090368	924.7988043219	103.0378758997	64.7256293734	140.4992672076	57.8334745134	414.4982244642	156.1256313877	95.1575222678	37.3288300992	361.3792818768	1197.9456960270	235.1018388602	298.0152780278	16.2297614628	160.2798484385	0	0	0	77.1414379637	227.5851325779	0	13.6654621121	4.4278688222	576.3398754494	66.3101315388	70.6214658739	27.3858995736	10.2331943433	0	111.6013950664	64.9116426445	92.8184358314	209.4335629375	260.4655922119	8.8164055540	98.0887385750	427.2343047464	107.2837770456	56.3547081463	64.8429645019	54.4836485202	7.3427392692	8.3465041452	11.7158075799	0	35.6806168687	0	601.5526082883
GALACTUROCAT-PWY: D-galacturonate degradation I	737.4022604150	190.8812101680	785.7822023235	1299.0051410685	789.2757587407	270.3378134260	838.8140693010	158.9719608564	745.0572565623	624.9721233174	327.5469887553	574.4808082895	795.3170357001	777.3303330746	1063.9909744181	666.7808718941	661.1530372888	1353.4994978434	800.2657923884	869.0505242282	1622.5702779874	425.0404405787	514.3124047799	578.9211686695	571.7001872821	853.2154772216	1008.2873936554	963.4665157241	494.1104578638	294.2295429442	499.1071588489	723.8122311964	432.0218520129	775.1503647155	548.8735523387	318.1981204022	625.6476027802	611.2417603701	409.7207355935	410.5268388205	573.8273525098	807.4863147259	294.4639472413	1679.9257282581	1009.0396913925	1063.2995811988	466.8338868859	405.7357582801	1099.6514598636	676.4177484088	771.6451345616	1216.7006472829	1088.0015796822	1605.9935836814	956.8972697903	715.0744409748	273.9636497225	1229.9313842750	1791.1008722009	543.8266129947	383.6113642429	359.3037421084	359.9718499262	900.4288894539	236.0963631112	837.0507314790	429.5334925639	914.0802417718	530.9749563827	537.1880347441	902.7562504726	233.4641242330	605.8503609650	288.8128429788	1686.4883002226	345.2248284177	663.9109778218	425.7588052770	1548.5971940133	303.3306385319	457.4586902833	675.4249538096	466.9740962652	860.6956483114	645.2036692348	953.6739947960	702.1544726481	951.9278960144	283.8745905729	1409.5744584426	290.1298264937	366.8804628846	914.3608722278	597.1381173417	1115.0907817965
GLCMANNANAUT-PWY: superpathway of N-acetylglucosamine, N-acetylmannosamine and N-acetylneuraminate degradation	1762.8824567014	1302.9072496832	2477.7905448898	2735.1556679772	1605.0371222729	1905.1668283106	2556.6434045136	1393.0039356168	2233.0844749289	1119.8158913397	854.9260675408	2118.2594651067	2996.4327138689	3092.3963716174	1489.1312498647	1437.6748015031	1888.2116108335	2530.9913443706	1181.6533535569	2553.7898315938	2212.6355857891	3291.2502181039	1951.3556614972	1794.8284500801	1754.0148542468	1690.6238035491	1456.5543513133	1538.8380944238	1942.8688125143	2526.5077574464	1069.1670727765	2247.9434421826	1627.5846877750	2038.8215899865	1713.9864936204	950.8899624581	1649.6161844693	1817.3754269674	2543.1102554493	1862.7591266641	1696.2917840180	1311.6611814971	1453.3588685234	2730.5310704291	2060.1017454628	3024.3552517736	1012.3136725474	2272.2562116032	2454.1053910603	1834.5167907938	2175.7898058035	3331.8789900900	3420.5900474754	4030.3582681246	2418.2549210005	2132.5911777248	1627.0742936490	3154.6763946143	3408.2887481582	1966.3117837616	1941.6229915502	1007.8294171873	1798.6150234619	2104.1644301650	1039.7524288650	2741.3453489250	1281.2554644253	1888.1761949242	1397.4122191591	1841.5150237735	2310.1520109317	1535.4114311744	1235.1693720957	939.4440945431	3880.8468464091	2066.5901590928	1550.3965565123	1900.9459830884	3625.6693822542	2066.4968604227	1194.3852445672	2408.3401324882	1499.3412329915	2122.0854986059	1295.6800899592	1608.3105831887	1484.7232558419	1741.7489583455	633.9372751762	2225.4850990624	1716.0775789899	1565.2936324617	2931.4157681071	1721.4835552852	1740.6277285307
GLUCARDEG-PWY: D-glucarate degradation I	29.6707487026	6.4016902099	55.6906844240	841.5435606207	17.7694615345	212.1293572757	11.5661869314	125.9956405075	20.2839638927	0	6.1680674690	45.6455865700	49.3101345949	396.8781054191	43.5509335963	5.3890133403	22.6762129128	108.1122910159	63.2999388460	23.7573980522	6.6310892307	116.3540279135	0	98.7743794880	53.8106405859	173.4675430294	8.5138691116	15.7896599683	7.3683206126	96.5665368802	250.3704869127	196.8752924968	47.9106911150	1.4527450142	0	72.9656083095	214.5173011189	6.9117418116	197.2962165516	416.5256997748	47.3956038062	450.8829522692	69.4134446714	0	8.0095725037	348.7270556790	96.9732170109	9.2725625864	43.1464989936	167.1927557998	72.8938184293	291.0666811405	793.8896018379	87.3591073298	17.9090021314	34.8303587966	384.2443187558	740.0660292969	25.5221388393	64.2593171976	143.1110741660	105.0283450643	35.9389138057	26.5307456671	31.9896991945	105.9663743439	128.6125140613	188.8985644257	176.9765959149	6.2999465686	19.0795055403	11.8850374676	125.4552772966	40.6607936562	25.7095091028	20.2777913839	7.5533846570	45.6226753247	185.7832886836	0	0	17.8376354115	7.2619201937	583.4597467693	221.0422699814	88.2259864422	41.1840961610	29.8286695768	24.1540594088	138.3630672927	31.8864742436	127.6760767536	73.6788806750	14.0172215959	797.6990507582
GLUCARGALACTSUPER-PWY: superpathway of D-glucarate and D-galactarate degradation	30.6402099127	6.4221966469	84.3465142953	2283.7617673036	19.0947511261	220.5057951847	11.9268137223	151.6536449453	21.0055801720	0	8.5666131829	53.4608532098	75.1902923044	593.0443352755	45.4675381941	5.5436880719	24.7841802559	199.2558949531	115.9356844476	24.1102523758	6.8629964753	125.0291884237	0	109.0677611489	64.3316641579	303.2128109146	12.6849395073	17.3968630031	7.3737917791	99.2361090031	720.3227531377	213.8028227840	80.3305345263	1.4647765734	0	110.8554192293	614.3433623373	7.1377471208	227.9562578276	535.8921372428	47.8899042185	1039.0269858681	87.8184331005	0	8.0889287459	533.4088264201	113.4287579074	9.7366733032	52.4167706069	222.2832356569	77.6838303711	303.7289326114	954.2987336898	109.3562117549	18.0641250277	50.1838876015	366.0396771930	1987.1473083968	47.0340531872	67.3147982105	167.3026016613	160.4239359824	39.0659703604	26.9662683541	32.0518459563	126.1578514537	196.9786951489	231.5299700444	250.8311872043	6.6006918587	20.3555633867	12.8216813068	133.6146561071	41.3829902639	26.4311267405	20.4745758659	20.1082484562	48.8286949945	209.0800482122	0	0	18.3278084962	8.3346526090	773.2706510848	280.8839984924	93.6051397122	43.9899134914	30.2882135239	31.6516028582	147.2334091243	48.3803726262	132.5871186744	104.6136410566	14.2330830812	1245.3867760662
GLUCONEO-PWY: gluconeogenesis I	1648.0607885752	2861.5452071811	2692.7384884687	4382.0475537780	2016.0233815754	3793.5077800849	2315.9275114275	2636.9204085500	1604.5449685929	2321.5164795404	3178.8928375195	2140.4321348800	1523.8802692141	2057.6454001856	2855.6419557497	1509.9718858509	3090.4539279479	2435.0319251787	2289.9800850419	3775.3977071547	3544.0025380565	3188.4000387030	1398.5365788199	1662.9623903603	3091.6554146913	1797.2990560389	2281.1357047486	3310.7928542599	3856.5417366373	4138.2172918805	2605.7493053882	2261.9891870889	2037.3152859079	2844.0028099505	1768.7436767889	2229.7924818074	3407.9115699167	4022.9956750993	4056.7653121386	3119.9108913878	2451.9287974632	3116.1915869194	2170.5618510120	3529.8227171934	3948.0899011684	2100.8517062706	2648.6374779002	3758.8649199522	3434.3698079047	3339.1753675314	2559.2373129426	2886.8854462803	5620.2633361352	6647.8891994123	1922.3445330971	2542.7727197658	2061.0792389123	4554.9989994207	4082.2131653342	2263.6041722290	2407.5357376622	2452.9135651405	3779.0601435388	3308.5081100409	1693.0541116035	2148.6327313243	3217.8245988548	3456.0630005333	2128.1428354682	2566.5040497031	4306.9211611658	1565.3471173662	2858.5302217147	2135.0432257708	3010.5881013096	3741.1118875994	3274.1960586061	2481.5309124184	3371.2464838168	3274.2709639272	1832.0934807553	3579.6173243444	2329.3002960319	1862.7059301741	2663.8519621738	1899.7634607748	1947.9312044673	2208.3769979642	3575.1425655140	3606.2572062397	2050.8748122028	2999.3816179845	3623.1510027546	3534.8612483489	3834.8685174969
GLUCOSE1PMETAB-PWY: glucose and glucose-1-phosphate degradation	3057.9399828268	6728.9683255694	6624.9491155788	3851.7672172744	2908.8394569569	5000.0469859006	0	7317.5983251579	7163.6026504934	0	3930.8631352015	4471.6070224048	2379.1786553840	5281.7283051892	0	0	4953.0782698013	4784.8379340304	2890.8608116916	0	0	5437.9009545407	0	0	0	949.2745125458	0	3970.6701124493	0	5599.2119234942	4552.3691169098	4568.9960582261	2602.5599062964	5259.3336038621	0	0	2811.7993251394	6045.6186994688	4736.1253439724	3172.5976497139	2974.6716347541	2409.0070213955	2631.4719960584	0	4919.7941794649	2141.9863486793	4615.2223312359	0	4490.9107814795	3043.3481586379	0	10947.5168651160	9386.9401291955	7380.6931589913	0	3243.2301346968	8487.7206003765	4031.7995324167	0	0	3051.5253824645	1248.4352810240	5917.5357691634	0	0	0	1787.2654774007	6321.9813827527	3127.6939840299	0	0	4254.8783957016	3981.6279567067	3413.8624498139	7627.0443738491	5774.2117247472	6400.9383034527	5143.9866471153	6831.4622532673	3860.2254210968	0	0	3985.9655201996	2313.6679209393	4286.8216087288	4650.7147009886	2611.3156020411	4863.1067316748	5336.2883713433	4510.1762469146	0	0	0	4358.2545765497	3888.2082725760
GLUCUROCAT-PWY: superpathway of &beta;-D-glucuronosides degradation	1102.5437398735	228.9895298067	1276.8040249387	1476.9284796600	865.0688929556	301.5774455568	1039.9394210020	239.9602634644	923.9733467781	685.7031733600	355.3432780606	768.7530367999	1167.9505643831	1190.7992005767	1021.1995622047	787.0450569583	1121.8090223657	1191.9503068739	895.1804397604	1278.7186976346	1552.3740685343	899.6456188444	702.4147300359	942.5408742169	583.6357930895	912.0845393416	953.2115142476	1092.4809393438	634.9667116309	634.4264211882	592.3066327959	840.3519857727	570.8238220624	786.8762748986	1009.6858031829	307.4260396608	772.8236410966	632.7373059071	636.3506363520	694.6265198944	662.1217418087	1107.8367981671	345.5369570617	1996.3884752839	1165.7572225156	1161.2349335610	505.5199634647	658.4840972950	1282.6157309728	776.3402134357	834.8120771781	1780.3260445445	1576.6153040489	2031.8638004112	1131.6442934133	825.2882864241	296.1240845523	1394.9070380452	1833.1867757767	801.7972021848	450.5371327034	402.3069046838	859.5669844255	976.8498136906	253.3441301134	949.5401879519	461.2565437923	1118.2787463171	575.0603390764	607.6870143729	1274.1162623534	240.1060277672	655.1281198209	337.1901298423	2274.4446190740	788.6081473216	891.5664301598	941.2000576215	1896.5308788308	362.4548611746	562.6161101951	1149.4632445502	491.9660604701	1379.1765984836	809.7352082556	1050.9405283266	716.4467869357	1077.6125468018	261.2618082339	1332.4991925196	563.8652966513	481.9801707753	1321.7609881830	699.0916439601	1327.8090291455
GLUDEG-I-PWY: GABA shunt	298.7235034391	20.5287013363	162.9949508760	954.8105135559	302.7207367995	29.8452580013	39.5707455253	60.9934838376	285.7185554542	491.6076068559	163.7823962391	180.9265126010	54.8325794621	507.2186945730	207.4182521945	127.8720292182	258.1943747334	173.6522095097	90.4873357973	60.4859528190	279.3173141786	97.5813360204	97.9611487767	9.7453481517	209.4305270119	44.0518358162	383.6988029702	258.9864376039	268.6909948697	228.8072350101	0	389.8647777607	65.7077922320	202.1089120637	44.1887942363	81.0868881712	458.4430388908	61.0897733919	173.1453490562	228.1070413500	72.3758781750	839.9265267620	181.6326944799	463.4623158921	42.6948919600	279.6719310299	177.0744806739	677.5099063270	207.2861634597	172.5551937541	281.3890585544	143.0017691774	352.0819391802	684.9668031997	444.9823734891	328.2945408988	11.1505905384	630.1558124617	201.5098261341	23.8939620737	258.2211896541	336.2010458701	31.3190755055	340.0151311141	159.8692074619	368.0460107897	402.4992354689	470.6284820093	225.3488838824	105.3985776066	53.8100129993	53.0968409629	103.8859218755	201.5724542326	93.7056589700	5.8088995660	254.2535277605	140.3396195920	430.9993623346	52.1367926024	48.3336457266	84.1663205294	168.1964938535	420.2101029305	35.7426748523	27.6801307206	319.3502941586	18.0756900163	92.5399569952	210.3240966771	40.2694655582	82.5301582035	167.8626018908	69.6594330292	713.3684538004
GLUTORN-PWY: L-ornithine biosynthesis I	6363.1087450431	7589.5876868003	7718.8596953231	5254.0025376250	6422.9699047848	7284.7082697184	8134.7213545114	4347.2647290948	6021.6184991627	6206.6334913666	9938.0799912397	7019.6623524514	4888.9477990224	7197.7671039013	6236.3039815861	6787.3267915579	7941.2423068740	6200.4218515288	5234.3939634305	7267.1070277544	5756.2906951584	7068.2986439730	6857.5583117489	7870.3286329583	7484.5776301196	3556.5051668832	6931.2258007785	5648.7662905726	6536.3143400186	6948.9586748436	8373.5879119065	5886.1023560844	5357.2879199912	7058.1742862936	6774.3414149733	8012.7363097179	3668.1042931075	5820.3751978335	6535.6440418200	6204.5125574378	4972.0438317156	4525.7709913460	4392.5658128122	11081.7642932439	6159.1247763873	5158.2439878868	6541.5844740941	5162.3084072064	7349.8182597588	7986.8536941250	5803.4677730593	12808.8822437579	11513.5638234693	12560.1404160161	6645.2032019892	5772.5634228378	6998.9686796854	6496.7290290937	9385.2615824493	8173.4839990813	5316.7707602275	4006.9108463356	8675.0702457065	6138.0316746913	6929.2083546250	5911.7463157586	5351.0430806084	9180.0156145205	5062.0673791525	4958.6182133179	8433.2327497798	10085.4422878805	7659.1502193755	5435.7347162883	9371.5907845009	7010.0362275622	6676.4129538412	6154.3210283651	9839.6058671629	7630.2700977167	8549.9764166526	6574.2022561469	5667.9779603185	3776.9242540596	6257.5752206069	7238.6582803119	5353.5406068326	7704.4393621947	7998.0465487328	5655.5065915220	5811.6763248413	7391.0152976168	7429.3998601297	7122.9309175618	6465.2174732638
GLYCOCAT-PWY: glycogen degradation I	622.5140318304	774.0477017824	226.9015372494	1774.1326316024	451.5157605160	261.7876212492	746.0236400239	5483.6767511694	211.9281441987	792.2938911412	610.7088750304	321.1378573950	904.8902886350	525.2471230363	851.2352108840	1523.4111956717	124.6079073542	827.0223992145	1071.4017647756	1796.0259764108	2394.5045620882	898.3995402228	717.2078790911	218.2704524632	2059.0298407548	2128.0758316872	351.8072636860	2107.1489480454	752.4315163543	1122.2906713630	1419.7038084052	533.7774269443	511.9947470129	209.3591605096	131.1803582195	536.7908247972	1910.3947340732	286.0993114145	1090.3089772357	169.9436131062	1124.3201567023	1690.4479574545	1887.3050928197	607.2899429981	918.7187822427	507.1493994326	711.4804170655	5710.4682678113	1421.3009297985	1611.6257758289	1226.4483289001	5251.8684013936	1825.9194852563	2681.3643384684	257.5316282229	1238.8131018059	327.6890632269	1907.0795538703	527.4051464744	568.9635524090	1348.4840977756	756.0742203973	1398.5257177474	2331.2437584494	213.9126445028	1612.6992967616	999.8960922950	412.6903569613	857.1610128130	786.8388914146	1607.2421131017	366.6990908478	1251.5534276483	214.3108385224	859.5847054405	85.9465181400	272.6222159538	574.5124277964	1090.6859267976	331.3556094318	956.0022967138	453.0222460639	459.8277629499	726.6554773156	1309.7409557409	169.3630716319	1144.3263553653	205.9544316149	1198.3453659527	223.5865991029	863.7724498810	341.6749710396	751.5360003090	738.7441866223	1559.9962217868
GLYCOGENSYNTH-PWY: glycogen biosynthesis I (from ADP-D-Glucose)	8609.8636511508	8513.3419520883	11707.1007119515	6310.2963752912	9342.6210695710	9666.6798771033	10449.9885480237	9484.5024697872	8162.5378733963	8058.1930439724	11199.3902692795	10348.8698064729	7466.0934551932	8751.7356229365	8351.7819104748	9414.3499825534	9893.4751234415	9169.7128200713	6890.4774149880	9416.4949102771	7466.5334561570	10064.5383426196	9646.4205673686	10331.4262571900	9520.4031531813	5305.1009333901	8776.2639708149	8049.0815507074	8961.5163951394	9587.6493653144	10340.0120674054	9160.9133775668	7618.2617502872	8912.6182877421	9885.3788412692	9458.1198610065	6201.6673139725	7290.3420023948	9019.7612417938	8304.7836767216	7208.4667534219	6239.8330707498	5668.7475386343	14129.3037761981	6968.0159240234	7601.0965140274	9662.3816671302	7924.3041762839	10520.4703577869	9499.1427053248	8646.5742279093	20254.7607733453	16515.6939199092	16525.3793009820	8999.4799993513	7311.9385726377	11703.5083815062	6948.3615274515	13082.2725399403	11466.4852515029	7408.7965739480	5534.9729478148	9666.1183605728	7741.6968408164	9191.3500284891	8924.0120825215	7381.7575595451	12743.1398516549	6969.8416933801	8189.8201049257	9388.7387937142	12182.6211622931	9827.4365329198	7637.8269067779	11934.9033075717	9930.1369568676	7735.6949169664	8194.7453100307	13176.3406033367	10404.1537302346	10530.5825773993	8472.6829475134	8022.4297779163	5397.7333297907	7672.2389630769	9722.2316614581	7682.9050645453	10477.5196827079	9821.0605091523	8148.5411436220	9227.3754461922	10226.0332639395	10536.0637042363	7460.1883211082	8537.7507880719
GLYCOL-GLYOXDEG-PWY: superpathway of glycol metabolism and degradation	2.5266490940	0	5.7872637893	141.6962377357	1.6559268807	1.9372131933	0	4.9377163603	0	0	0	4.7123028279	0	43.4732304408	0	0	0	56.9951421334	0	0	0	0	0	5.3017795993	0	0	0	22.7136550043	8.2182716596	4.5599549448	31.3031030848	14.5912031236	0	5.8876809527	0	0	30.5788392232	0	19.5059637493	8.0175318294	0	52.5606721112	28.6295793793	0	0	22.1118600916	6.8429532771	0	0	6.0302545925	0	4.8087368293	86.5369693395	15.4698241844	0	0	2.8846575734	110.2333155109	0	0	25.8010892804	3.1768390030	5.3987755648	3.7230129978	0	0	3.6008986676	0	0	9.6129441340	0	8.3137228783	11.2106883316	17.9623613444	0	0	0	6.0356610054	23.1526039066	28.7852264180	0	0	0	42.4812956314	4.1356366281	2.4559225022	23.5099580266	6.8180165133	0	23.1669599827	0	0	0	0.6860482822	97.8131052812
GLYCOLYSIS-E-D: superpathway of glycolysis and the Entner-Doudoroff pathway	912.7835720080	1071.0429159588	288.2408518831	2797.3523841344	539.3744001947	167.2623824488	721.0558232143	2080.6435698460	720.8755730791	1134.6061716240	1463.8666272448	902.6580672299	998.2647004393	1056.9435611630	1130.6728386953	436.4155937436	1036.6438620949	965.1519348402	907.2276443341	1615.1581836612	1718.7880799989	1330.1543828868	221.1609172225	357.9781178234	392.3335012969	1294.3186882821	738.8703619927	1380.5219978307	611.6495137207	1580.8894416645	1133.2634039654	755.1482574882	1014.9875590840	1878.8239616350	191.2559438383	353.4466467070	1663.5074265524	1581.3555718049	1955.2282559814	869.1265047499	1529.5011112503	1865.4352122452	1049.6560217802	945.3736199805	969.6787615116	1560.8801634900	620.1397517874	2556.6777355709	1762.6563923665	1138.7398040069	897.3978612747	809.8702911243	3390.5578491696	2671.5755474621	904.0604840721	797.5949860285	417.0130597649	2756.5282370955	1126.0938944726	203.3189021951	922.2677988038	1074.0138967777	900.6046610228	1378.0640445395	449.7083551317	1195.5128818034	1354.5357210336	957.0404620113	1008.1104812217	843.2433214698	1881.9663099019	527.6723361849	1298.6139812665	549.8425095704	867.3082134008	736.8986145044	759.3739333271	1043.4987756047	1742.3895532580	335.0774156839	144.4190353806	1331.6418366138	441.1485042736	1373.1534926952	1136.1767642921	709.8459550077	690.6060264846	743.8621757024	1142.6908959972	1106.7599897236	1223.0695886839	814.9866203530	954.2754076959	1289.3490442719	2147.9411086567
GLYCOLYSIS-TCA-GLYOX-BYPASS: superpathway of glycolysis, pyruvate dehydrogenase, TCA, and glyoxylate bypass	11.1743715959	0	0	652.1943878149	6.2852927445	7.9696441727	0	9.0580063049	0	0	0	0	0	12.6930452671	0	0	0	226.0267969258	0	0	0	14.8830930575	0	0	0	0	0	47.7849438132	0	7.5421109167	238.3226174533	14.2261709963	0	0	0	0	339.6775228147	0	49.4605509931	148.2064326358	0	430.2105865363	28.0704134325	0	0	268.1321479103	0	0	0	82.7846489508	0	22.6347788026	358.3271683035	15.3569880138	0	0	183.9599728826	624.5539888980	0	0	7.4189993081	14.2438604061	0	0	0	0	11.3446889901	100.3718409700	0	0	0	0	12.3668280619	12.3376719048	0	0	0	0	6.8986589140	0	0	0	0	510.6969093513	0	8.9699463629	0	6.4419930323	21.1111152345	0	0	0	0	0	13.0215226369
GLYCOLYSIS: glycolysis I (from glucose 6-phosphate)	1546.6695485956	3441.6431398316	2339.1227214678	5067.5912493434	1932.1608801543	5031.0834063558	2116.3811127455	7832.4371070039	1066.1121926283	2421.0861079129	4674.0496737961	1688.8112035621	1621.4315224259	1702.6851037654	3143.2726575166	1244.1287757732	3959.3537251286	2852.3998013549	2589.4834769902	4384.1357808453	4116.8963682546	5011.2480888987	1514.8700659947	1472.6650367053	3095.6468175237	3032.6513083576	2323.5409248471	4608.4011673216	4877.7331043945	5221.7774181798	3693.4393664015	1930.3561349474	1837.8777586018	4324.0576375302	1760.4986344860	3936.6643892425	4701.4052429347	4143.7597150164	4223.8794637446	2789.7659203893	2303.0636522740	3963.6418208016	3366.9547612503	2383.6915996919	3565.6022825194	2229.6781658348	2930.0077689427	7600.0047591287	2804.6583087153	2710.6998867701	2495.0640603589	2620.4012078879	7995.5176388896	6745.1707315692	1430.8132116102	2309.5584120852	2696.7932957080	6548.1158812410	4933.3265552375	3305.8236777573	2621.2847861089	2749.0700887628	5003.4628436408	3348.4810186681	1431.7132046709	2027.9139743468	3843.5983729639	3452.4134011940	1675.7535425421	2634.5370343480	7743.9751386661	1937.1624874782	3801.8333503198	2221.3528218369	3250.5489045450	4934.6640252479	2505.6246862644	2070.8193605410	3154.8517801268	3841.7614102639	1950.3337680448	3777.6976691401	2151.2572964105	2256.7130099707	2552.2329761707	2247.1201728460	1760.7777225889	2635.0254608976	6017.2662609550	3916.5717702378	2610.6226757562	4800.2898322416	3361.1236367504	5249.0042630796	4188.5904860615
GLYOXYLATE-BYPASS: glyoxylate cycle	83.7189178943	11.5227343381	31.9209492883	1321.4110113822	22.0353163857	80.6510263908	0	205.3015485833	25.2026825746	0	0	30.7346219215	0	664.1722852511	0	0	5.1588428200	283.6104232896	3.1855982840	0	0	125.4702497114	11.1318968879	7.1833370838	11.6961316728	0	11.6233541224	38.3863457495	12.1764788927	94.6692367110	756.9811659812	393.6951817597	30.3329643697	46.0589549789	0	0	712.5604637477	17.8178558902	203.0000559697	500.6948059963	0	926.0303560930	72.9202495849	0	7.7413133754	200.0694901681	53.6459775958	0	35.1907356956	296.3311658838	0	522.0735849575	1315.1792054061	120.9452271369	0	11.5470915053	235.1036255918	1088.7222683355	0	11.6470103560	73.0815228351	270.6068106203	7.6897770985	4.9825694945	0	0	413.0820449281	414.1780212879	0	29.9281954048	0	13.1485017885	263.8775705539	72.9843995848	42.0692200632	0	0	16.9311255540	298.9431854310	66.2307255349	0	0	0	463.6759458193	630.7091547962	69.2434010594	36.6565712700	55.7807782377	26.4170024274	56.9488041492	0	0	11.0597254996	31.7452753918	874.5813532400
GOLPDLCAT-PWY: superpathway of glycerol degradation to 1,3-propanediol	422.4476699946	1061.2658943080	1129.9660241159	300.4629255352	248.4677512064	1051.2546426326	658.1328797118	614.9687677953	414.7632637330	502.7340423323	518.2230412832	473.2128218275	132.7457490034	1256.7702828723	773.4766473165	375.7085967654	433.6321580509	1204.5975871426	148.6683605643	629.8449158558	203.8738792291	848.7062978731	391.9636215519	426.4148555052	400.4359530215	647.8440051689	381.0378483724	329.2424411346	1047.4398516015	726.6288107982	118.3570552291	644.7461788597	266.5854519972	239.0069644784	519.7613133440	361.8619783966	199.0286602428	200.4484077288	467.7723290326	786.0673033533	1011.2585575701	317.4324496505	308.5548465494	617.3783355465	554.7818959339	813.0558503858	361.6714651871	444.0571269375	335.3350253079	466.9913450071	791.0979237198	1449.0240093937	2195.5939798094	720.6394426202	726.1958925764	440.1104461235	3493.6801931823	403.1840954903	549.3732859521	1188.1700528260	482.4383434977	186.2961030482	474.8920915588	565.2031340389	678.5479077952	840.6844321188	220.2922277613	1759.6998136359	771.2452868997	299.3228393041	698.6068646984	802.9401944503	535.0674720010	689.6861548530	652.0171509532	712.5061865854	313.1483395860	320.8864484876	768.8243543970	385.2570090385	848.4722230326	361.2526508077	485.8243103262	790.7039302525	266.7941518985	1483.5785921739	394.2003752023	1487.3602321407	369.5898340859	337.2083763014	468.9496929745	1084.2138057375	816.0802952653	387.7614624665	455.7428468521
HCAMHPDEG-PWY: 3-phenylpropanoate and 3-(3-hydroxyphenyl)propanoate degradation to 2-hydroxypentadienoate	5.5875520267	0	4.8200534621	0	0	14.1391397688	0	25.6529394235	0	0	0	0	0	110.4004370001	0	0	0	67.5588656338	0	0	0	29.1965168797	0	0	0	0	0	8.8660453953	0	0	0	0	3.8765740414	0	0	0	124.8839839786	0	18.8239331184	0	0	0	11.5542236538	0	0	107.9729403010	3.8687938187	0	0	0	0	60.7379753634	392.3047428017	0	0	0	50.5967800144	0	0	0	11.1670504091	49.6131151735	0	0	0	0	68.8226475143	100.6849663001	0	0	0	0	9.5725848995	14.7640331709	0	0	0	0	44.3944732620	0	0	0	0	138.3080131555	55.1647115964	8.8404072583	0	8.0706512008	0	12.1746192735	0	0	0	0	407.0010388005
